    1.91641588E+16    1.88370020E+16    1.89517212E+16    1.91674803E+16    2.53241044E+16    2.49671803E+16    2.42495386E+16    2.34673035E+16    2.33767143E+16    2.32544450E+16
    2.27422370E+16    2.26270436E+16    2.25295093E+16    2.26080393E+16    2.26993680E+16    2.24108886E+16    2.21958026E+16    2.17649173E+16    2.18859686E+16    1.16997603E+19
    1.16835483E+19    1.16603229E+19    1.18811760E+19    1.19375284E+19    1.19539183E+19    1.18318556E+19    1.20269363E+19    1.20577776E+19    1.20677635E+19    1.21858443E+19
    1.21638964E+19    1.22038686E+19    1.22010427E+19    1.21994473E+19    1.21710637E+19    1.21281031E+19    1.21235393E+19    1.20623183E+19    1.20865661E+19    1.20036385E+19
    1.20102848E+19    1.20230669E+19    1.19584147E+19    1.20021253E+19    1.20126898E+19    1.20285486E+19    1.20545700E+19    1.20704926E+19    1.20904875E+19    1.20953702E+19
    1.20931855E+19    1.20917845E+19    1.20487450E+19    1.19670019E+19    1.19285669E+19    1.18477380E+19    1.17915968E+19    1.17958514E+19    1.17602290E+19    1.17551910E+19
    1.17329235E+19    1.17488740E+19    1.17697799E+19    1.17465735E+19    1.17854409E+19    1.18085881E+19    1.18962203E+19    1.19191686E+19    1.19035296E+19    1.19673117E+19
    1.18870320E+19    1.18544365E+19    1.18949152E+19    1.18517107E+19    1.18205511E+19    1.17707375E+19    1.17873042E+19    1.17874230E+19    1.17387158E+19    1.17186189E+19
    1.17821059E+19    1.17056588E+19    2.18658532E+16    2.13826571E+16    2.21376155E+16    2.27015224E+16    2.32184646E+16    2.36425339E+16    2.45085607E+16    2.68816640E+16
    2.83054416E+16    2.97431309E+16    3.00843679E+16    3.13646834E+16    3.30639274E+16    3.36332670E+16    3.43083826E+16    3.46860655E+16    3.61550264E+16    3.68227567E+16
    3.67689654E+16    3.67115067E+16    3.68133038E+16    3.80688101E+16    3.84204900E+16    3.83103841E+16    6.13581894E+16    6.06615634E+16    5.89820637E+16    5.67513424E+16
    5.65320200E+16    5.45841363E+16    5.31852241E+16    5.31528825E+16    5.28330780E+16    5.41011249E+16    5.36699051E+16    5.37066703E+16    5.42963925E+16    5.35937893E+16
    5.34457188E+16    1.14530159E+19    1.14251414E+19    1.15480115E+19    1.18544710E+19    1.19377990E+19    1.18978999E+19    1.18565932E+19    1.21162875E+19    1.21342576E+19
    1.21820951E+19    1.23623515E+19    1.23326209E+19    1.23801153E+19    1.23859706E+19    1.23832261E+19    1.23274878E+19    1.22469124E+19    1.22564183E+19    1.21576767E+19
    1.21896689E+19    1.20583627E+19    1.20610624E+19    1.20876223E+19    1.19815356E+19    1.20481950E+19    1.20635610E+19    1.20967422E+19    1.21378533E+19    1.21641023E+19
    1.22009384E+19    1.22063112E+19    1.21934629E+19    1.21876597E+19    1.21214159E+19    1.19903923E+19    1.19258507E+19    1.17925970E+19    1.17029243E+19    1.17077640E+19
    1.16467394E+19    1.16287666E+19    1.15936595E+19    1.16268368E+19    1.16639687E+19    1.16313640E+19    1.16854166E+19    1.17220796E+19    1.18792739E+19    1.19225350E+19
    1.18871063E+19    1.19970126E+19    1.18709968E+19    1.18049982E+19    1.18945957E+19    1.17758665E+19    1.17642326E+19    1.16728954E+19    1.16918948E+19    1.16628093E+19
    1.17098619E+19    1.16494525E+19    1.16569163E+19    1.15674238E+19    5.28531338E+16    5.15491938E+16    5.26121672E+16    5.44687029E+16    5.60428975E+16    5.73312097E+16
    5.89381578E+16    6.40738919E+16    6.66894641E+16    6.97136111E+16    7.00918003E+16    7.31498464E+16    7.54845089E+16    7.70079595E+16    7.87365911E+16    7.82031060E+16
    7.98588063E+16    8.19234074E+16    8.20452717E+16    8.18567837E+16    8.18976266E+16    8.47976220E+16    8.45224902E+16    8.33503672E+16    1.43747106E+17    1.42930953E+17
    1.41614028E+17    1.40523841E+17    1.39856667E+17    1.35192955E+17    1.31617132E+17    1.29302409E+17    1.28511249E+17    1.29659152E+17    1.28738486E+17    1.29835090E+17
    1.34130207E+17    1.34749108E+17    1.35808122E+17    1.14898317E+19    1.14645170E+19    1.15836054E+19    1.17041939E+19    1.18888041E+19    1.18437603E+19    1.19458616E+19
    1.22003264E+19    1.22005971E+19    1.23554770E+19    1.25631144E+19    1.25212149E+19    1.25568629E+19    1.25899621E+19    1.25738907E+19    1.25066765E+19    1.23679659E+19
    1.23929304E+19    1.22505127E+19    1.22929986E+19    1.21164518E+19    1.21156547E+19    1.21391092E+19    1.20110824E+19    1.20931085E+19    1.21101979E+19    1.21611232E+19
    1.22205399E+19    1.22569202E+19    1.23073365E+19    1.23222735E+19    1.22865541E+19    1.22771503E+19    1.21838470E+19    1.20115116E+19    1.19131147E+19    1.17354003E+19
    1.16106102E+19    1.16182210E+19    1.15313104E+19    1.14985803E+19    1.14617423E+19    1.15012040E+19    1.15609503E+19    1.15102628E+19    1.15918379E+19    1.16488771E+19
    1.18617840E+19    1.19291925E+19    1.18817130E+19    1.20222452E+19    1.18721145E+19    1.17610970E+19    1.19166065E+19    1.16905107E+19    1.17306446E+19    1.15923323E+19
    1.15949061E+19    1.15217728E+19    1.16765845E+19    1.15730925E+19    1.13821053E+19    1.15518250E+19    1.34527970E+17    1.31545797E+17    1.30825628E+17    1.33507189E+17
    1.37258912E+17    1.42492209E+17    1.45978407E+17    1.55047233E+17    1.59302062E+17    1.65547996E+17    1.68299060E+17    1.72491361E+17    1.75265438E+17    1.78860970E+17
    1.81065871E+17    1.79853284E+17    1.81584193E+17    1.84294637E+17    1.82741519E+17    1.83780451E+17    1.83451893E+17    1.85290387E+17    1.84845713E+17    1.83926800E+17
    3.31162604E+17    3.33157593E+17    3.34497987E+17    3.31445876E+17    3.29944230E+17    3.26998806E+17    3.24087251E+17    3.22755303E+17    3.17853533E+17    3.11627702E+17
    3.13987027E+17    3.18233197E+17    3.23118425E+17    3.25933530E+17    3.29367096E+17    1.16019558E+19    1.16879109E+19    1.17023636E+19    1.15674047E+19    1.16931848E+19
    1.19329572E+19    1.20305226E+19    1.23016308E+19    1.23080069E+19    1.25784685E+19    1.27869419E+19    1.27483201E+19    1.27539207E+19    1.28219459E+19    1.27715417E+19
    1.27134092E+19    1.25111641E+19    1.25270616E+19    1.23488780E+19    1.24015357E+19    1.21797400E+19    1.21670475E+19    1.21877590E+19    1.20393650E+19    1.21341254E+19
    1.21526844E+19    1.22231054E+19    1.22979668E+19    1.23472756E+19    1.24113496E+19    1.24351765E+19    1.23753267E+19    1.23624173E+19    1.22366116E+19    1.20234448E+19
    1.18882626E+19    1.16746112E+19    1.15093519E+19    1.15249699E+19    1.14100270E+19    1.13672955E+19    1.13247439E+19    1.13733798E+19    1.14571853E+19    1.13946801E+19
    1.15021276E+19    1.15789574E+19    1.18328070E+19    1.19425848E+19    1.18872403E+19    1.20679606E+19    1.18913388E+19    1.17291460E+19    1.19489763E+19    1.16470781E+19
    1.17064633E+19    1.15510579E+19    1.15034064E+19    1.13963053E+19    1.15603580E+19    1.13355617E+19    1.12165356E+19    1.14552925E+19    3.29861536E+17    3.27801963E+17
    3.27119792E+17    3.30903070E+17    3.36841751E+17    3.50860311E+17    3.59092831E+17    3.72608297E+17    3.79443115E+17    3.91595714E+17    3.99981413E+17    4.03450137E+17
    4.06797233E+17    4.08790156E+17    4.09961022E+17    4.08945824E+17    4.10355184E+17    4.09368931E+17    4.02359858E+17    4.01507068E+17    3.95908784E+17    3.92733803E+17
    3.92494461E+17    3.93510535E+17    7.48963982E+17    7.49473425E+17    7.52234526E+17    7.56592049E+17    7.50961228E+17    7.55523918E+17    7.65324479E+17    7.76537514E+17
    7.72673343E+17    7.65373530E+17    7.65699179E+17    7.62096814E+17    7.75039337E+17    7.79287575E+17    7.85153208E+17    1.15129356E+19    1.17402140E+19    1.17888816E+19
    1.15496635E+19    1.15568595E+19    1.20970575E+19    1.21362974E+19    1.24367470E+19    1.25196909E+19    1.28388805E+19    1.30515699E+19    1.30308409E+19    1.30158373E+19
    1.30861157E+19    1.29982726E+19    1.29415352E+19    1.26851091E+19    1.26676537E+19    1.24547635E+19    1.25137297E+19    1.22516889E+19    1.22099118E+19    1.22418280E+19
    1.20574657E+19    1.21724298E+19    1.21863515E+19    1.22813167E+19    1.23643580E+19    1.24309908E+19    1.25094612E+19    1.25348129E+19    1.24614516E+19    1.24400248E+19
    1.22768036E+19    1.20189043E+19    1.18500325E+19    1.15999063E+19    1.13979302E+19    1.14269270E+19    1.12728413E+19    1.12280352E+19    1.11795211E+19    1.12389425E+19
    1.13560974E+19    1.12685508E+19    1.14119972E+19    1.15001692E+19    1.18233594E+19    1.19570143E+19    1.18862625E+19    1.21558485E+19    1.19202133E+19    1.17511984E+19
    1.19990122E+19    1.16513979E+19    1.17403554E+19    1.15773383E+19    1.14379917E+19    1.12690613E+19    1.13430893E+19    1.10989370E+19    1.12309717E+19    1.12591227E+19
    7.81328938E+17    7.78832337E+17    7.89785292E+17    8.03782849E+17    8.13914363E+17    8.34786816E+17    8.50365737E+17    8.69596920E+17    8.83174488E+17    8.99639672E+17
    9.07776420E+17    9.12470271E+17    9.16025777E+17    9.12901702E+17    9.10606788E+17    9.04116052E+17    8.97092016E+17    8.85727995E+17    8.76338375E+17    8.58595029E+17
    8.41290948E+17    8.32660252E+17    8.18359599E+17    8.09570433E+17    1.64652451E+18    1.63664507E+18    1.63219648E+18    1.64848984E+18    1.67443772E+18    1.70324806E+18
    1.74196062E+18    1.76356190E+18    1.78585866E+18    1.81865209E+18    1.82862848E+18    1.81283719E+18    1.82307811E+18    1.81121438E+18    1.80993718E+18    1.14548474E+19
    1.17201566E+19    1.17251847E+19    1.16895074E+19    1.17392866E+19    1.22053065E+19    1.23240162E+19    1.26693147E+19    1.28753599E+19    1.31692267E+19    1.33904756E+19
    1.33904322E+19    1.33744671E+19    1.33953031E+19    1.32792403E+19    1.31973646E+19    1.28917455E+19    1.28205516E+19    1.25773323E+19    1.26281096E+19    1.23316720E+19
    1.22491616E+19    1.22932222E+19    1.20620709E+19    1.22074537E+19    1.22044641E+19    1.23240777E+19    1.24222541E+19    1.25017557E+19    1.25910035E+19    1.26210673E+19
    1.25412028E+19    1.24968729E+19    1.22933760E+19    1.19929527E+19    1.17903761E+19    1.15074060E+19    1.12790491E+19    1.13089299E+19    1.11216122E+19    1.10731585E+19
    1.10348726E+19    1.10870266E+19    1.12594187E+19    1.11355247E+19    1.13302366E+19    1.14168539E+19    1.18187279E+19    1.19745944E+19    1.18921419E+19    1.22675897E+19
    1.19798744E+19    1.18419388E+19    1.21082928E+19    1.16977097E+19    1.18938261E+19    1.16278063E+19    1.14056302E+19    1.12576636E+19    1.12478147E+19    1.09259729E+19
    1.11735856E+19    1.11239838E+19    1.79640612E+18    1.80296882E+18    1.82375144E+18    1.85549213E+18    1.85899743E+18    1.88222426E+18    1.89960568E+18    1.92747725E+18
    1.95265560E+18    1.96930198E+18    1.97949460E+18    1.99252592E+18    1.99553263E+18    2.01048606E+18    1.97517158E+18    1.97102209E+18    1.96396418E+18    1.92414100E+18
    1.87481603E+18    1.83743527E+18    1.79956459E+18    1.75985281E+18    1.71640412E+18    1.69399813E+18    3.37901782E+18    3.40607202E+18    3.45920906E+18    3.50838242E+18
    3.63415037E+18    3.72351639E+18    3.83889225E+18    3.88756700E+18    3.96507694E+18    4.07991734E+18    4.14013545E+18    4.14123034E+18    4.11122883E+18    4.05063806E+18
    4.02552571E+18    1.11760971E+19    1.14014511E+19    1.17354871E+19    1.20230691E+19    1.21560688E+19    1.23858098E+19    1.26812838E+19    1.31234948E+19    1.34089150E+19
    1.36588340E+19    1.38565662E+19    1.38734322E+19    1.38355760E+19    1.37853175E+19    1.36285104E+19    1.34913631E+19    1.31296483E+19    1.29854860E+19    1.27168775E+19
    1.27481537E+19    1.24129957E+19    1.22828313E+19    1.23366051E+19    1.20518498E+19    1.22273420E+19    1.22032262E+19    1.23421809E+19    1.24616306E+19    1.25492347E+19
    1.26486853E+19    1.26781008E+19    1.26038159E+19    1.25100529E+19    1.22810148E+19    1.19389485E+19    1.16958386E+19    1.13978770E+19    1.11390787E+19    1.11588795E+19
    1.09567365E+19    1.09123076E+19    1.08739843E+19    1.09194849E+19    1.11643520E+19    1.09977349E+19    1.12621850E+19    1.13125284E+19    1.18023063E+19    1.19955816E+19
    1.19169222E+19    1.24241558E+19    1.20603467E+19    1.20080113E+19    1.22905361E+19    1.18303194E+19    1.22068795E+19    1.16794262E+19    1.15192574E+19    1.14293620E+19
    1.13963676E+19    1.11259639E+19    1.13418445E+19    1.11242526E+19    3.98999536E+18    3.98441701E+18    3.97442824E+18    3.98235071E+18    3.97700426E+18    3.97034580E+18
    4.00532733E+18    4.05286003E+18    4.10106602E+18    4.15526821E+18    4.20918033E+18    4.24617906E+18    4.28683721E+18    4.33805999E+18    4.26932098E+18    4.24880027E+18
    4.26336453E+18    4.21120031E+18    4.06332171E+18    3.97249840E+18    3.85560933E+18    3.67945851E+18    3.61352855E+18    3.61906759E+18    6.50573140E+18    6.58639338E+18
    6.80792037E+18    7.11392537E+18    7.37362308E+18    7.73045725E+18    8.11641630E+18    8.35500813E+18    8.58152508E+18    8.71877443E+18    8.69219660E+18    8.56701155E+18
    8.28939510E+18    8.23035204E+18    8.45927035E+18    1.15617738E+19    1.16823721E+19    1.20856589E+19    1.25295939E+19    1.27695609E+19    1.29465221E+19    1.34457062E+19
    1.38827946E+19    1.42296774E+19    1.44279434E+19    1.45268688E+19    1.45297040E+19    1.44220622E+19    1.42795740E+19    1.40535956E+19    1.38433462E+19    1.33857947E+19
    1.31641044E+19    1.28606729E+19    1.28808777E+19    1.24760954E+19    1.23199136E+19    1.23455644E+19    1.20246087E+19    1.22204074E+19    1.21742642E+19    1.23273801E+19
    1.24638466E+19    1.25570607E+19    1.26638300E+19    1.26869392E+19    1.26185009E+19    1.24666366E+19    1.22271113E+19    1.18379483E+19    1.15543492E+19    1.12556678E+19
    1.09652307E+19    1.09698753E+19    1.07883578E+19    1.07195797E+19    1.07002783E+19    1.07239842E+19    1.10643721E+19    1.08530156E+19    1.11735536E+19    1.12076344E+19
    1.17905581E+19    1.20128265E+19    1.19644502E+19    1.26105887E+19    1.21817996E+19    1.22910677E+19    1.24984619E+19    1.21721791E+19    1.26321872E+19    1.19544734E+19
    1.19345664E+19    1.17910777E+19    1.17195117E+19    1.18026935E+19    1.19313022E+19    1.16758891E+19    8.58888896E+18    8.37246966E+18    8.12044674E+18    7.95559588E+18
    7.92394454E+18    7.94315762E+18    8.07017860E+18    8.21086879E+18    8.37880943E+18    8.55594807E+18    8.74796957E+18    8.89440697E+18    8.96769319E+18    9.11883940E+18
    9.06236102E+18    9.07935659E+18    8.96845256E+18    8.91519730E+18    8.79934073E+18    8.49560304E+18    8.29776832E+18    7.90848145E+18    7.71759677E+18    7.69114774E+18
    1.30064620E+19    1.30660843E+19    1.34400408E+19    1.41763308E+19    1.45867926E+19    1.52362792E+19    1.57832261E+19    1.63175691E+19    1.68727379E+19    1.71885721E+19
    1.73335638E+19    1.73840354E+19    1.75533611E+19    1.80690106E+19    1.75946830E+19    1.29991071E+19    1.31980847E+19    1.32644373E+19    1.35915312E+19    1.40669154E+19
    1.43951519E+19    1.48903283E+19    1.52006076E+19    1.55769329E+19    1.56166281E+19    1.54895675E+19    1.54141375E+19    1.51922066E+19    1.48750775E+19    1.45603746E+19
    1.42477808E+19    1.36709412E+19    1.33034394E+19    1.30482732E+19    1.29761437E+19    1.25335192E+19    1.23028026E+19    1.23025644E+19    1.19575504E+19    1.21819227E+19
    1.21041557E+19    1.22668556E+19    1.24042431E+19    1.25066071E+19    1.26110451E+19    1.26218389E+19    1.25514473E+19    1.23469843E+19    1.21066700E+19    1.16669483E+19
    1.13545778E+19    1.10685118E+19    1.07534548E+19    1.07533663E+19    1.06052138E+19    1.04809093E+19    1.05025679E+19    1.05100614E+19    1.09191468E+19    1.07200121E+19
    1.10388293E+19    1.11444191E+19    1.16974851E+19    1.20311878E+19    1.20709611E+19    1.27514950E+19    1.24100767E+19    1.27559026E+19    1.27386426E+19    1.28602611E+19
    1.30616676E+19    1.26840063E+19    1.28214689E+19    1.26826244E+19    1.24421200E+19    1.25343343E+19    1.25711331E+19    1.26953899E+19    1.58884367E+19    1.51431280E+19
    1.46530239E+19    1.45844186E+19    1.46846242E+19    1.50510738E+19    1.54619126E+19    1.59078356E+19    1.63884588E+19    1.68363050E+19    1.72104159E+19    1.75713626E+19
    1.78805705E+19    1.81557540E+19    1.83062735E+19    1.84394546E+19    1.82158140E+19    1.81903004E+19    1.81582660E+19    1.77490638E+19    1.73258841E+19    1.65909557E+19
    1.58875610E+19    1.55476171E+19    2.80627444E+19    2.83439522E+19    2.90887526E+19    3.00996502E+19    3.05161596E+19    3.10181958E+19    3.12684208E+19    3.17272887E+19
    3.16108419E+19    3.09301515E+19    2.98364521E+19    2.82962230E+19    2.61329935E+19    2.34391248E+19    2.11180672E+19    1.61076644E+19    1.67582369E+19    1.69473608E+19
    1.71878927E+19    1.73793224E+19    1.76438974E+19    1.75984206E+19    1.76421074E+19    1.77541353E+19    1.74515134E+19    1.67505440E+19    1.65340484E+19    1.61441964E+19
    1.56025112E+19    1.51596072E+19    1.46131047E+19    1.39722662E+19    1.33770755E+19    1.31494403E+19    1.30071164E+19    1.25512292E+19    1.21912213E+19    1.21718613E+19
    1.18407371E+19    1.20804807E+19    1.19940862E+19    1.21299885E+19    1.22518319E+19    1.23689186E+19    1.24589401E+19    1.24508115E+19    1.23733650E+19    1.21187486E+19
    1.18954454E+19    1.14129589E+19    1.10965731E+19    1.08270504E+19    1.04981371E+19    1.04859399E+19    1.03817986E+19    1.02358255E+19    1.02415872E+19    1.02565959E+19
    1.07263494E+19    1.05865025E+19    1.08579555E+19    1.10706947E+19    1.15379384E+19    1.19467763E+19    1.22470694E+19    1.27823371E+19    1.27786591E+19    1.32974399E+19
    1.31353915E+19    1.38809242E+19    1.36581022E+19    1.39789467E+19    1.46009261E+19    1.44528359E+19    1.44576920E+19    1.46607612E+19    1.47423968E+19    1.51825045E+19
    2.25823410E+19    2.22156336E+19    2.23541487E+19    2.28295512E+19    2.35396494E+19    2.42355147E+19    2.50494919E+19    2.58968999E+19    2.67171075E+19    2.77906191E+19
    2.86931099E+19    2.95887955E+19    3.08055065E+19    3.13473672E+19    3.23576091E+19    3.29028436E+19    3.31705623E+19    3.37138208E+19    3.37698808E+19    3.33785338E+19
    3.25256009E+19    3.11408045E+19    2.96165640E+19    2.88020027E+19    4.66593525E+19    4.78493017E+19    4.94409151E+19    4.99317286E+19    4.98121618E+19    4.96407889E+19
    4.96247426E+19    4.84989561E+19    4.67928670E+19    4.51727591E+19    4.34444031E+19    4.14475969E+19    3.92973390E+19    3.79444368E+19    3.96455847E+19    4.54652088E+19
    3.51116318E+19    3.01440604E+19    2.70697885E+19    2.45124856E+19    2.32512806E+19    2.16301482E+19    2.11113519E+19    2.03115908E+19    1.94044526E+19    1.80049538E+19
    1.76687535E+19    1.69898775E+19    1.61583130E+19    1.56026751E+19    1.48230361E+19    1.41071662E+19    1.34049141E+19    1.30492378E+19    1.28919884E+19    1.24454410E+19
    1.20024253E+19    1.19726420E+19    1.16436888E+19    1.18786421E+19    1.18235431E+19    1.19203695E+19    1.20126879E+19    1.21378175E+19    1.22046811E+19    1.21781175E+19
    1.20880761E+19    1.18015824E+19    1.16131772E+19    1.10983844E+19    1.08025227E+19    1.05590827E+19    1.02231980E+19    1.01776802E+19    1.01425323E+19    9.97768924E+18
    9.95149777E+18    9.99082667E+18    1.04904791E+19    1.04127666E+19    1.06614024E+19    1.10113349E+19    1.13353618E+19    1.17370965E+19    1.23563988E+19    1.27681728E+19
    1.30614358E+19    1.36392842E+19    1.35235879E+19    1.48586568E+19    1.44098346E+19    1.55246828E+19    1.65661184E+19    1.70558610E+19    1.84460149E+19    2.07234478E+19
    2.44075616E+19    2.74172609E+19    2.18224839E+19    2.30054584E+19    2.40358245E+19    2.51795746E+19    2.59867959E+19    2.68259534E+19    2.79046543E+19    2.95037594E+19
    3.01663414E+19    3.19783882E+19    3.36132812E+19    3.47382395E+19    3.63671393E+19    3.79779292E+19    4.02673687E+19    4.16416002E+19    4.24287685E+19    4.42180906E+19
    4.53279733E+19    4.58888933E+19    4.61839308E+19    4.52908559E+19    4.33885679E+19    4.20784050E+19    5.03861205E+19    5.09401007E+19    5.18254691E+19    5.24327557E+19
    5.21382649E+19    5.16729405E+19    5.12900681E+19    5.02251347E+19    4.92319186E+19    4.88549581E+19    4.77812196E+19    4.65195138E+19    4.52371773E+19    4.55097356E+19
    4.77996909E+19    3.75610191E+19    3.33527132E+19    3.04539397E+19    2.85983017E+19    2.66794848E+19    2.53407187E+19    2.34914330E+19    2.26894829E+19    2.15185255E+19
    2.02966777E+19    1.88065160E+19    1.81539574E+19    1.72965317E+19    1.63526200E+19    1.56225814E+19    1.48453515E+19    1.40063333E+19    1.33528901E+19    1.28556800E+19
    1.26546784E+19    1.22486103E+19    1.17490325E+19    1.17548981E+19    1.14191309E+19    1.16128666E+19    1.15935498E+19    1.16723489E+19    1.17461949E+19    1.18585024E+19
    1.19026647E+19    1.18585239E+19    1.17522035E+19    1.14731503E+19    1.12983496E+19    1.07939319E+19    1.05198758E+19    1.02714080E+19    9.95885322E+18    9.87060607E+18
    9.91659306E+18    9.70873615E+18    9.70635025E+18    9.76602505E+18    1.02507187E+19    1.02225868E+19    1.04947621E+19    1.08269777E+19    1.11570979E+19    1.15880016E+19
    1.22741247E+19    1.25803034E+19    1.32029108E+19    1.37680891E+19    1.37358249E+19    1.52646237E+19    1.48259673E+19    1.64642263E+19    1.67564782E+19    1.74284838E+19
    1.84405347E+19    1.97997337E+19    2.17462064E+19    2.36269566E+19    2.40057128E+19    2.39932157E+19    2.46857057E+19    2.57801132E+19    2.66380459E+19    2.75772092E+19
    2.88068926E+19    3.05408068E+19    3.14070227E+19    3.34231756E+19    3.48707803E+19    3.64131146E+19    3.79558515E+19    4.01872286E+19    4.21167604E+19    4.30733411E+19
    4.48200597E+19    4.62852413E+19    4.82612150E+19    4.91367132E+19    4.94152957E+19    4.88455036E+19    4.71598980E+19    4.59257241E+19    4.65131224E+19    4.66209507E+19
    4.68852174E+19    4.72491751E+19    4.73666437E+19    4.65993842E+19    4.56119300E+19    4.44740177E+19    4.30068073E+19    4.16896266E+19    3.95711412E+19    3.72145080E+19
    3.45164474E+19    3.21358300E+19    3.04767068E+19    3.19287857E+19    3.09567037E+19    2.95188543E+19    2.79632524E+19    2.65383676E+19    2.52518730E+19    2.38812600E+19
    2.28427938E+19    2.16534796E+19    2.04819397E+19    1.90972713E+19    1.81305958E+19    1.71466736E+19    1.62855480E+19    1.53945361E+19    1.46196210E+19    1.37116356E+19
    1.32021496E+19    1.25552677E+19    1.23707717E+19    1.19584269E+19    1.14502671E+19    1.14745143E+19    1.11673718E+19    1.12978656E+19    1.13153226E+19    1.13723919E+19
    1.14422864E+19    1.15292204E+19    1.15566276E+19    1.14938589E+19    1.13753907E+19    1.11191517E+19    1.09512230E+19    1.04720820E+19    1.02229383E+19    9.94842393E+18
    9.68959066E+18    9.55963208E+18    9.69326672E+18    9.43859695E+18    9.47602579E+18    9.53522773E+18    1.00106198E+19    1.00225796E+19    1.02865280E+19    1.04984359E+19
    1.10062784E+19    1.14405773E+19    1.20625033E+19    1.22408605E+19    1.32293824E+19    1.38091168E+19    1.38323969E+19    1.52812253E+19    1.51190591E+19    1.68750153E+19
    1.65727009E+19    1.74655608E+19    1.86793182E+19    1.96035857E+19    2.00491395E+19    1.98640054E+19    2.15802899E+19    2.24529633E+19    2.36334213E+19    2.48701498E+19
    2.61417450E+19    2.74366095E+19    2.88678563E+19    3.01379121E+19    3.17428570E+19    3.33880107E+19    3.47389196E+19    3.66795583E+19    3.83463926E+19    4.00677105E+19
    4.12285289E+19    4.28652881E+19    4.50812402E+19    4.63865444E+19    4.80825375E+19    4.86346861E+19    4.87591765E+19    4.82096615E+19    4.67830258E+19    4.57623771E+19
